# BEAST v1.9.0 Prerelease #0fccb02
# Generated Thu Aug 03 15:37:05 PDT 2017 [seed=666]
# -seed 666 -overwrite examples/TestXML/testMvnNuts_2D.xml
state	likelihood.rw	draw1	draw2
63000	-5.609888619536154	-1.1160754782722493	6.341546778476166
64000	-5.378431321746282	-0.17515010347304516	0.1223563937087353
65000	-6.757545370906621	6.375130366313666	4.05860837765922
66000	-5.794382608968153	2.0392173878250324	-7.4723731357020045
67000	-6.70302872021407	-0.8606883825483373	-13.736365218602032
68000	-6.724778595213698	-2.786450316790628	-9.967987209527685
69000	-5.766022390229658	2.1575444538652016	-7.0252116451143625
70000	-5.700972394422273	3.7421808159840726	4.5783679777838415
71000	-5.808962472127142	4.186251104834061	0.6145065085743575
72000	-5.53059278088131	2.93864657521493	5.191255170031614
73000	-5.904505874994134	4.168525294135812	-2.706878840905053
74000	-7.579779291370077	-5.275477839909716	-5.986782575102028
75000	-6.495512827726544	-3.8927935963305824	3.16504618032527
76000	-8.236107353291175	-6.111804818081633	-7.115528057839583
77000	-6.15232703120425	0.45857075327695423	-11.007036894262141
78000	-8.023014548024884	7.062402118602528	-11.368798522998608
79000	-8.07026725356091	4.392839404515787	-18.99021003429334
80000	-7.607604389472242	-0.3844454726278605	-19.071379737633887
81000	-5.393944112107044	2.3995446810887744	2.9222950166227957
82000	-6.075713135257755	-2.4491244293478904	-4.150373369172317
83000	-6.467490417743108	-3.791027246873364	-0.3680628297638403
84000	-6.074891613402859	0.3951726930025917	-10.368072638353631
85000	-5.618064519231618	-0.4420249552860537	-4.668403328351059
86000	-9.690760165824436	10.376217887582996	2.816378117351948
87000	-6.702988449975963	-4.287429950671845	0.3636644651865982
88000	-5.939105823256126	2.3794679677995205	12.509086769519655
89000	-5.554077199278432	2.796884578498432	6.491832230966426
90000	-5.82802614771447	4.257384360780307	0.9281979547276338
91000	-5.439965258005217	-0.7213853233751149	1.8978427405995486
92000	-6.9584681194100035	4.082829495802772	-13.437108074377214
93000	-6.654273916222663	-2.0513313581896897	-11.393939356654277
94000	-5.4174218660160305	-0.20654917086187002	5.252049047300584
95000	-5.89525628206822	2.153650173128619	12.362973898160915
96000	-5.440617377556264	2.3187182650467433	5.518857159006483
97000	-5.624659035692267	3.2103121508968693	6.210233712556494
98000	-5.497373290192805	1.3329104939093037	8.325774489256553
99000	-5.4532821000383755	2.3942659549067487	5.586879325747128
100000	-6.665229543273524	-3.87700762784675	-4.069838008865491
101000	-5.467660101318059	2.557823091004784	5.303475632550073
102000	-6.600198296664762	2.6931845445720164	-13.264991946709113
103000	-5.666764998193729	3.04503619012072	-3.76023682409225
104000	-5.351983009768592	1.7331786180868471	-0.5826637244206051
105000	-5.4925693471667705	2.227866922654788	-3.008628200992163
106000	-5.932221610883857	-2.5604324687720617	0.8482242623559788
107000	-5.840162889839519	2.4721695459787627	11.381300819542453
108000	-6.720266328040931	-0.7177383450543289	-14.006126146179271
109000	-5.302815831676968	1.151376512405059	3.408217550746895
110000	-7.070874438328381	-0.479627631034426	-16.27377813207734
111000	-5.3033812114775065	0.5353658314640204	2.4079853057492806
112000	-5.841711377749479	4.238951640726738	-0.25460796151986287
113000	-6.408899456120905	-3.6606599046695942	-0.49227658460097956
114000	-5.944949224988096	2.7974740926335935	-7.916136983757674
115000	-8.135875328366886	0.22399541297743747	25.72345449765894
116000	-7.01996788775438	-0.19624952724994316	20.2025412252338
117000	-5.69222107101751	3.816338150302862	2.880719736866311
118000	-6.180616009160324	-2.4786532682789026	-5.534054356248509
119000	-5.454577960480066	-0.7960150515059339	1.4450673342000933
120000	-5.596535626471652	-0.6050669369042945	7.932435030812744
121000	-6.290651268256838	-0.8418658067915841	-10.87845549625438
122000	-5.873311472629906	4.303481763305496	-0.6798200948904487
123000	-6.5861069294978964	4.942061056057341	-8.172118315407925
124000	-7.46524545936125	-5.240649303690828	-4.726151453513292
125000	-7.876568506558999	3.9700814690809874	22.7062531811512
126000	-5.395864945213915	-0.18463591074000796	4.605460698715705
127000	-5.705667378410999	0.7706622127747431	11.069541129275681
128000	-5.314497319348985	1.255972025289002	3.9731461964103527
129000	-6.016537825141089	-0.595926384279674	12.931002406354835
130000	-6.6763673356238105	5.4517934932670515	10.87343636240948
131000	-5.5689405169359745	1.0797415621555535	-5.441342287501762
132000	-5.940736949617643	-1.0004528076242194	11.47514297454818
133000	-5.659788205451507	-0.9410854155233552	7.994044878597751
134000	-5.372700530710445	2.2370324565596826	1.0583673878918924
135000	-6.875840404569845	5.337878505997705	13.342188519237263
136000	-5.96637407540801	-0.0614919647790062	-9.120081923646755
137000	-5.580330711754284	-1.3571688349659836	0.5327740441823376
138000	-5.380120874439482	2.2861636993060532	3.0635145009295996
139000	-6.3399533975961555	-3.50588131539412	-0.5710064284186238
140000	-6.3953910634586775	5.692842797513773	1.2932211874400075
141000	-5.58506315402715	3.342323868037547	3.9485580816499777
142000	-6.178284133430947	2.3343638167167313	-10.629355389428166
143000	-6.860024984941254	-4.576386616696935	3.641090740757887
144000	-6.025218023267032	-2.6765974492848903	-1.393961613283491
145000	-5.951175417594367	3.8340939202944577	-5.180756147390785
146000	-6.19289902985397	-1.5474396174791334	-8.739384467635421
147000	-5.724097030005968	2.488746901230985	-6.01902684007619
148000	-5.376278169282623	-0.05886457370623588	-0.38594862097674243
149000	-5.440957762972598	-0.6263385931379433	3.8414231504838376
150000	-5.822207030833549	3.647196440095425	8.001164475507073
151000	-5.489022764816198	2.9862077617107845	2.058301426699079
152000	-6.065749919380152	-2.9342235862578696	2.133755109324346
153000	-6.041795282512262	-1.1921494850293213	-8.097173944982154
154000	-5.737693613223043	-0.39235723972171277	-6.354710924650311
155000	-7.294682388953444	4.691297079380801	-14.258191637699245
156000	-5.7221647220804215	-0.8360307627624048	-5.236844175322735
157000	-6.2495133246830585	3.6538383582161327	-9.005596005720722
158000	-5.3963595109582325	1.387100664106742	6.4070956161677355
159000	-5.515325742931871	3.019304121678214	0.015480902579848355
160000	-6.3637594261235995	4.282036564738757	-8.328761006133085
161000	-5.996224820518475	-2.4027948979342897	-3.0103784038270054
162000	-6.320715059052346	-0.4173887969822574	15.627258000503197
163000	-6.788377261739599	-4.2098454288116915	7.282008826832494
164000	-5.677769996677836	1.5399989326033194	-6.6189947025947955
165000	-5.481798939389536	1.679323340257267	-3.7787580578911175
166000	-10.053742690583388	-0.8280499678324555	32.314681757981106
167000	-5.35965867691162	2.0775252939570987	0.596366639372035
168000	-5.894624693307976	1.4986656311385191	12.866799131516354
169000	-6.031063359108536	-2.8337485539772467	1.0590159988617227
170000	-5.817834579145252	0.6892877049203583	-8.210316025757045
171000	-6.669136481288214	-4.066717306761671	-2.3312945421868534
172000	-5.3460832893686	-0.040066244990337285	2.2198607603787432
173000	-7.180264867421163	5.460815350291509	15.368369250218453
174000	-5.635018043574431	0.8295183397712683	-6.268133257879919
175000	-5.356889437544894	0.68060606927712	-1.4650860738328042
176000	-5.569134268008238	2.743670321845669	-3.0071998670625284
177000	-6.060440881501109	-0.4029959960533507	13.578137046637588
178000	-5.687582094083719	-1.8108464811817107	2.3961038108186496
179000	-5.662510222364396	-0.06892480544570789	9.919917985422904
180000	-5.975310617325717	4.276056042731112	-3.4208625083016386
181000	-5.337589657370225	0.1268367971098061	0.7578846651185209
182000	-5.568424212729667	1.1371961697030555	-5.426013296247098
183000	-8.85617899805845	4.709044270483977	25.985720010612706
184000	-7.342890334302212	7.38196571199847	0.28761505813727695
185000	-6.1401398319567715	4.485449480496069	-4.942149839953641
186000	-5.448774662479839	1.412815905905747	-3.4497542691572143
187000	-5.942824342027398	4.468508615765449	-1.1477622287913434
188000	-5.694288710599596	2.9932582676846735	-4.385610050958595
189000	-5.336509181604286	1.2023524899883342	4.922572469371744
190000	-5.716563952797332	-1.7853873373757603	4.7162516796592
191000	-7.231653418014889	-1.0074600705608172	-16.646200231519952
192000	-5.86809204175407	-1.8824149716828762	-3.6731214054447476
193000	-7.173125273113141	3.1458003934241323	-16.172218360958404
194000	-8.976948898034237	-7.40626141737178	-3.512397686563488
195000	-5.921454318810729	3.4977718209998168	9.971905787467357
196000	-5.972191078946119	-2.315640257140681	-3.1139584923444295
197000	-5.341168313830649	0.07180067273161495	0.8743083572166537
198000	-5.909711903644154	-2.4461226569691905	-0.19859634312077112
199000	-5.351952093849622	0.15584219812746358	4.216631147759779
200000	-5.942364795770097	-0.9205988144356338	-7.655828287299908
201000	-5.792726601461529	2.308516936402282	11.11439594178939
202000	-7.9486437506677525	6.589609640220124	-12.796636430386815
203000	-8.161786128215802	-5.459846358355375	14.518391858681598
204000	-5.672758701812581	-0.37617037319223057	-5.567189056836959
205000	-5.928446554411262	4.568448551910941	2.0109098953551863
206000	-5.555840094679148	-0.4808873614853053	7.557589763708529
207000	-5.623140453197005	-0.9823632583237456	7.194180260618484
208000	-7.0460575627830595	-1.3426626416271725	19.204066055783823
209000	-5.6227984732480225	3.19275248008206	-2.2575954575865325
210000	-5.953938619514589	1.2249330113431833	13.486114840402559
211000	-5.72030991953512	-1.7193271549087994	-1.4298164634128008
212000	-5.568593890898782	3.2154857992882038	4.506803488747554
213000	-5.383880767001548	0.9343855683959945	6.2874420910234665
214000	-5.3327492047840135	0.23279018050887945	3.520786212945157
215000	-6.3122689203900535	-0.32568779481305077	15.657538636400231
216000	-5.333765510350069	0.09306514811013766	2.420538505022046
217000	-5.963662231295888	0.9063797067698336	13.588522661929336
218000	-6.401159766401861	5.710393489993031	2.054256747066021
219000	-6.0401004618165475	1.139796033686081	14.225944620882393
220000	-5.761573495833083	-0.5042370298156604	-6.446091851729264
221000	-5.899638750078645	-2.2777851440227765	5.760060415988294
222000	-5.754467732622542	-0.2546799779261753	-6.763582992950856
223000	-9.1403882123935	8.59835215430613	15.870008892936273
224000	-5.482133558420454	1.6966156043980085	-3.7639428780219637
225000	-6.921230649687372	-4.240887421016321	9.157246618618126
226000	-5.678451458144	3.046534188206323	7.954521694791628
227000	-7.682549816786131	7.370314886834872	10.505874711212456
228000	-5.596472796458544	-1.1522832724678445	-1.8236612378945245
229000	-5.989551448225656	-1.0256551263439775	11.926054682310198
230000	-6.235084374947496	-2.7112161690322534	-5.1368535978084955
231000	-5.5881843564452325	2.7359441317146773	7.399158251488615
232000	-5.711672328549853	-1.110652222313312	-4.279729014402351
233000	-6.307532528663525	0.415872690795027	16.133064686013146
234000	-5.492262347750382	2.7768989147479917	-0.9202449961720269
235000	-6.441756584593706	-2.6531087473040955	11.825901512958568
236000	-8.497910459856097	-2.0415673215288206	-21.42476964832774
237000	-5.51893321167268	3.084230350383424	3.412635699626467
238000	-8.977697473163843	-3.210419966924845	25.662463744798256
239000	-6.305214094324076	2.0802555245322	15.82108381068247
240000	-5.457487976802721	1.2465712155033775	-3.7042686242246123
241000	-6.775142297284652	0.314460498201242	-15.087360070870595
242000	-8.163832947325886	-5.490168692810412	-10.377105949038747
243000	-5.359347098367573	0.19305742300549178	-0.6470578512315548
244000	-5.818348197959871	2.182714236862025	11.556702817977033
245000	-5.36240125222437	1.7420219911794534	-0.9365528959737546
246000	-5.489920840600987	-0.9899636660386548	1.8164979058034323
247000	-6.759440213117043	6.1068192306703075	-3.7219817280278993
248000	-5.349786084467707	1.0054022288292703	-1.4067556226849451
249000	-6.393403660189144	1.496141468653222	16.760359998610205
250000	-6.350305670702942	1.3409101293317098	16.51027207869294
251000	-5.7350995892224566	-0.8370618277789083	-5.410871411216413
252000	-5.604365877916649	3.495602929872441	2.4918277822246946
253000	-5.55261945115994	-0.05600123419094527	-4.404807802407275
254000	-5.977019156244023	4.614187264848442	-0.5356250146256336
255000	-5.95074373673935	-2.120294248150791	7.868172135968589
256000	-7.788875808046327	6.6016118547854985	15.625111622017942
257000	-6.747014362046608	-4.152029325494221	-3.0614098353832757
258000	-5.340330773015067	0.44375939471711046	-0.5731648437820207
259000	-6.305528873415427	1.7890573252184656	-12.018870099911526
260000	-5.7254367631701655	-0.6911955866385819	-5.624630242266981
261000	-6.395375254594969	1.8927333701649616	-12.586102325050721
262000	-6.598484375360139	-3.592517413342267	-5.101673885319261
263000	-5.34219709663606	1.8196586975733062	0.16422377669457316
264000	-7.527661493487301	7.657392368028438	3.993144776112474
265000	-6.736651849578088	-3.372122828745894	11.890644490584265
266000	-7.593298729390274	3.9835737187169853	-17.268930519045036
267000	-6.509125386394708	5.572037019431063	-3.8684675195810754
268000	-6.099850157339341	2.124352694409965	-10.205629867955027
269000	-5.784227578781538	-0.8782630715867317	-5.950839761645341
270000	-5.614917750281353	0.45481932721644913	-5.852412955036213
271000	-6.170764940903566	0.1968401604677898	-11.013507971421706
272000	-7.556409419432941	4.836860577158018	19.484734822724988
273000	-5.909824356687997	-2.50076623232241	0.9702971186657003
274000	-8.67959624339785	8.953829317270305	-4.703305111420871
275000	-6.754415387108828	5.833952667060799	-5.672102213073079
276000	-5.330331578132787	0.12176736859038773	2.049486339004962
277000	-6.930206295444624	-2.067137471043625	-13.284534511919006
278000	-5.904025616585076	4.376166786884652	4.9101821950355875
279000	-6.3252337858344205	5.533318563912019	0.9109435424607213
280000	-5.481657938280737	2.70080400543255	-1.0088708558378805
281000	-6.344524953516721	-3.570125175421772	3.3013870803964025
282000	-5.366624383679218	0.7084339457142084	-1.7581681595749457
283000	-7.017333432603883	-2.161413317031675	17.657918243803728
284000	-5.569828322683935	2.192093487851843	8.434582699671868
285000	-5.4590235878419335	0.9696311693105628	7.783126639589474
286000	-7.502723867026137	5.955262650740769	16.023107816988365
287000	-5.347515187285781	0.09487687406416745	3.7203539013921016
288000	-5.534844743689284	3.179808815191083	3.049925163964745
289000	-5.981155065507367	4.535666426106285	5.587575944065673
290000	-5.521592703234966	1.2176449114688221	-4.74491707821733
291000	-5.387706440622173	-0.19612842903080918	-0.20977708310015952
292000	-6.099987143455677	4.399708941673959	8.7872143497958
293000	-6.964520424212966	6.080873353562154	-6.740732424295537
294000	-7.345282218064948	-1.481127648240176	-16.68543706645067
295000	-5.299657782747023	0.9373197138534461	0.7584980118390295
296000	-6.081978115586748	4.434461302864946	8.331622029819767
297000	-5.56360883324372	2.283440602317599	8.156186130380373
298000	-6.460974017181325	-2.700210087590571	-7.845217891601591
299000	-6.037839644338095	0.6470394502488173	14.164340351647908
300000	-6.035234220005711	4.06026515594536	-5.419142441962329
301000	-5.690613059404118	-1.8157778815464236	2.696864347402185
302000	-5.645992548047321	1.4416843150287142	-6.300404694227726
303000	-8.337926038031227	-3.134680006108195	22.935101597485843
304000	-5.81805440272324	-0.6778617438743515	-6.78110124352261
305000	-5.962327756161092	4.660766971945601	2.320096584264965
306000	-5.971601981591565	-1.4126428440498313	10.818219786826687
307000	-5.458661379928094	2.712116137894106	4.0169080566950885
308000	-6.376197565006284	-2.9262001672724365	-5.92073824124197
309000	-5.384836648951882	1.7734269127037434	5.554503723074343
310000	-7.0030332568448435	5.418794383747295	14.12428439663635
311000	-5.40874488790511	-0.19397286460462704	5.023627686541041
312000	-8.215026682457381	-2.877316452509633	-18.840311096103495
313000	-5.6408310197338345	3.516416155579076	4.547893264265675
314000	-7.302541512972124	-2.2975971733554887	19.129386744338543
315000	-6.229515367032754	4.647692743527606	-5.382107335620935
316000	-5.796130041180877	1.7961662730214647	11.722975867147047
317000	-5.501444224085551	2.398409733314007	6.731004736285301
318000	-5.522264898295498	0.680499883168193	-4.714256119069445
319000	-5.706732935857609	3.864013086630794	1.0151465146964793
320000	-5.6583332660043935	2.9383195532530135	7.978702628126468
321000	-6.4252833311827064	-0.6054646841842963	-12.174997585002568
322000	-5.35629454510155	2.012605258632475	3.6291942002492212
323000	-6.320056646763406	4.935537193995289	-5.125718077456838
324000	-5.754168025429053	-0.006074644756583036	11.075285229539999
325000	-6.74234089305565	5.546474686752821	11.133067209771632
326000	-7.119054964230121	6.714567481760375	-4.236764917007076
327000	-6.50955629288952	5.079496864600975	10.78278832233416
328000	-5.520037265583547	1.706445244821897	8.376979151393854
329000	-6.972595907297927	6.674787610099148	-1.7598000056059586
330000	-5.672926169843256	-1.0614393782131586	-3.8085256036355712
331000	-5.303808554466804	1.487968758546553	1.8278529114290407
332000	-5.41975094744691	1.7124995892869532	6.530197750866788
333000	-5.76084377525743	0.6720327506496329	11.630274591357136
334000	-5.636205899709977	-0.7518611112251326	8.18062013326196
335000	-6.0414560830866515	0.15204995485726563	-9.947806604003594
336000	-6.100777626630159	-2.6701371022087272	-3.206296251257551
337000	-5.989233513845356	-1.8657618832820888	-5.57428873705402
338000	-7.669813722868255	-0.699380110564599	23.13605629704233
339000	-6.604260186759093	-0.33893311494043665	-13.63885153420464
340000	-5.845840259628736	-1.8670294043660287	7.349629397506922
341000	-6.045422634559631	1.2851531595220682	14.244201178026655
342000	-5.612331537486574	1.3069243230049712	9.948165883819446
343000	-6.133611149384579	-2.7058677086036527	7.571062193165684
344000	-5.624835383427248	3.5810081773010043	2.010168206355109
345000	-5.802978699823202	4.071391434053092	4.812533621632008
346000	-9.17126507692711	-7.6627816203186025	-3.0462084966875427
347000	-5.657560122119702	1.1284822631543938	-6.54377002993438
348000	-5.878560498020659	-0.8703648166469096	-7.076260956503109
349000	-6.885814928886648	-4.3202535631596515	-3.980055587878537
350000	-5.612770269353177	-0.6476583304738552	-4.087309171608903
351000	-8.023433409621322	6.408001866078123	-13.933326674274179
352000	-8.474371851288815	-6.371277849623805	-7.652256612530304
353000	-5.589661291684804	0.32391791534657965	-5.416902810808896
354000	-7.1251856684821435	6.86078356382244	-2.8164668271081634
355000	-5.774901818540229	-1.9682023822198058	-0.9201316254254444
356000	-6.717100378342646	2.4085452345997465	-14.285856984184466
357000	-7.62571205202153	7.280347818988092	10.506690422810646
358000	-6.27253361836125	-3.2757068445000526	5.652272209340548
359000	-5.540783298194473	0.5764954520778263	-4.929080562217777
360000	-5.3756120736192035	1.6666511486206552	-1.511016377658411
361000	-5.88943700262081	4.117309757305402	6.728663459600885
362000	-7.005128018513237	-4.8427069338481985	3.1412358976944947
363000	-5.396518745584837	1.964901682593775	5.412104243155771
364000	-6.255675497143092	1.5307161391980015	-11.782872053548319
365000	-6.048470139327836	-2.88183412130206	2.810385854044317
366000	-7.073966919742179	-4.969890178347227	1.7842331047492337
367000	-5.658583101827832	-1.4482625682678256	5.664121061546682
368000	-6.37686929672142	1.689151087997807	16.569613102046176
369000	-5.893031789906137	3.7332830052153976	8.748855972322378
370000	-5.360717236597764	-0.051511721280997236	0.3459936095780183
371000	-5.5045956599000725	2.3022320771399896	-3.060642940635939
372000	-5.887719562938678	-1.3418510403960084	-6.021864400101393
373000	-6.759405754900885	2.170838260855521	18.727868587159048
374000	-5.854992470690648	2.0401715885478238	-8.090985265167413
375000	-6.066618444583678	3.709606446192325	-7.030674216479237
376000	-5.699267966756091	-1.8484925196944402	2.6029559051736424
377000	-6.6515250775016055	-4.159024508188664	4.4080563862429365
378000	-5.7912584253744495	3.6698425994199844	7.3497802607238585
379000	-8.032254449615923	-5.130431941697523	-11.125471070603487
380000	-5.658064013441721	3.5165857207547173	5.151162421900217
381000	-5.458474352268697	2.1475343436077017	-2.491723341443132
382000	-5.948871449104501	0.6321949660310597	-9.404847355869713
383000	-7.996006269196519	-2.0630337788592437	-19.143049764754696
384000	-5.572124629454935	3.2028069761431652	4.747798931773243
385000	-7.374993582524655	-1.7273371338652828	20.500380993569923
386000	-6.166584904497405	-2.502189975959281	-5.232751443420519
387000	-5.586585111120227	2.8884102735379864	6.827540515824243
388000	-5.46162155101	1.4048313526969844	-3.6863419507318262
389000	-5.555661709407662	2.6646647163346366	7.007026515143974
390000	-5.3734788218878995	0.8797284581728985	-2.024943572245764
391000	-5.426518904679836	2.5247692291001513	0.07551883984858776
392000	-6.230175990728897	-0.24080630140754833	-11.12586203605576
393000	-5.760844218752492	3.9522691002497417	4.580498821453222
394000	-6.704124041142568	5.98751009152707	7.807004211948461
395000	-11.666466463618253	8.450530881699375	28.829801478058073
396000	-6.796327000684672	0.6442717569153729	-15.310373569844494
397000	-5.447802723361798	2.440462613318189	5.234235317444026
398000	-5.5962299275358856	3.1882550365626816	5.606999206636308
399000	-6.3213644628276535	0.7115007195335072	16.320950842634407
400000	-5.299016657417197	1.3768993011235615	2.1784922168676575
401000	-5.611486742959661	2.9754270398854055	-2.992322857422719
402000	-5.427416795493809	2.140527788385856	-1.7582418173762644
403000	-5.464845408403781	2.686470825005756	4.485216703774055
404000	-5.458356422047414	0.6701889439953114	7.677375265276271
405000	-5.539867540092533	3.22724923911188	1.8728186052156683
406000	-5.761095310665848	3.7367235929634584	-2.3556355116398944
407000	-5.966353160353445	3.3479953511596574	-6.932461542034909
408000	-5.4461044031290555	1.40544598063169	-3.406114594940103
409000	-5.458839822212102	-0.427267960004555	5.611936456498367
410000	-7.283656376922984	0.5663498909259563	-17.912302981662236
411000	-6.106264093679242	2.864067263642516	-9.320530461154572
412000	-5.837308989568756	3.937213840043502	-2.77897534124601
413000	-8.53339433370896	0.6529190967099423	27.438617769592412
414000	-6.102869531779278	4.993986030250132	0.35570042953216685
415000	-5.628396348373747	0.43095277625789663	10.005634332529855
416000	-5.349746848679527	2.0662063103553407	2.480072487659069
417000	-7.624174160711417	-0.5749910772867972	-19.016134802262528
418000	-6.124551144308707	-1.9959592912563058	-6.763650320101135
419000	-6.158643395464408	-0.7854295895427326	-9.895383546597042
420000	-7.2245312007774185	-1.718308153563875	-15.682287940141755
421000	-5.639374409129237	-1.5820685357933222	3.689130371056677
422000	-5.705528177283528	-0.24060118764001115	-6.2075441642969444
423000	-5.540071482296843	-1.2009914047909545	0.8955890078194688
424000	-5.733761731509354	0.23014156238406125	11.081551903838
425000	-6.204858441809672	-2.926025358653164	7.337040004906699
426000	-5.773334989692289	3.800905360079976	-2.2267420547186934
427000	-5.785605699898908	-0.9905161038231238	-5.690816289829513
428000	-5.84651648681523	4.021090239021466	-2.436495673372801
429000	-11.505248657564778	3.2553070092685235	36.522958929852976
430000	-6.422697452694206	1.6097165161969829	-12.915462012875253
431000	-6.507314204226327	2.4365441064872124	16.915606255407496
432000	-5.962412995071061	3.9005070532584742	9.071226638576073
433000	-6.187685788926544	3.1398625341177446	-9.54972293849588
434000	-6.039287471060599	3.5775650345607177	11.114172368248099
435000	-5.640317103140506	-1.2445674542572638	6.396777101572145
436000	-5.532697026934648	3.153824106618793	0.6587761617371992
437000	-8.071886179294523	3.6132146313857407	-20.08477728169195
438000	-5.295682252003825	1.279897911308236	2.045615930717627
439000	-6.377754488535553	-3.6238749006285857	0.15669710562869277
440000	-6.73201094872566	-0.4627671632068275	-14.329555132565241
441000	-5.535715377404574	-1.2081115102664395	2.185929780080208
442000	-10.561412983808921	-9.248155609110768	0.08043710803288773
443000	-5.582507060498998	3.08533401484931	-1.8293983058493009
444000	-5.80323289508719	4.198182902749369	1.890917265475724
445000	-5.572270234673907	-1.0863807422962894	-1.5458792614033414
446000	-6.23140131574223	2.3517496962380697	-11.025246621679221
447000	-6.329488958242794	-2.7534340134529254	-6.1648136252472225
448000	-5.469908080531298	0.4386810843323674	7.699112709476276
449000	-5.416882908972281	-0.13010095844795355	-1.500622637692274
450000	-5.372113068539507	-0.2209023158713892	0.9203482604018065
451000	-8.659991351716354	7.4691375085224525	-13.973413164426283
452000	-5.572037729309894	2.8998222498356085	6.4680374743495275
453000	-6.2714205147162225	5.356567779409522	-0.4771624083353234
454000	-6.172557210738119	-2.352981418915857	9.983461468034468
455000	-6.171720754336617	1.8358749999684456	15.000243825848733
456000	-5.474391945629276	2.7557312364825455	4.3877868829037485
457000	-5.4233772748205755	1.1573118175846826	7.106568682052002
458000	-6.892202368368626	5.661371525647247	-8.139313955711849
459000	-7.4128464727707115	2.721911940076942	21.86374954736049
460000	-5.550499440589351	0.01949611287803532	-4.491153072542245
461000	-7.179215072696086	-3.8204691440667427	14.046694387679086
462000	-6.316553018758625	4.4885779640305525	-7.124576727741761
