# BEAST v1.9.0 Prerelease #0fccb02
# Generated Thu Aug 03 15:35:20 PDT 2017 [seed=666]
# -seed 666 -overwrite examples/TestXML/testMvnNuts_2D.xml
state	likelihood.hmc	draw1	draw2
38000	-6.283621432000503	3.612649333089051	13.40675150264576
39000	-5.797633957106806	2.672536677399948	10.55582029198824
40000	-6.232431722125222	4.0373179800847385	-7.7919557864351745
41000	-5.319929756802093	1.5946509613974547	0.5512375897247095
42000	-8.164736793269189	8.388388483239751	-3.3585047990140815
43000	-8.573530937826998	-1.4287952750591546	26.441047062346165
44000	-6.7745379912941965	-3.1105422064275263	-9.295622371987118
45000	-6.55701695340771	4.384607426123123	-9.768465287019426
46000	-5.574493746343924	2.162623282705136	-4.559792612104541
47000	-5.5105533770127675	-0.029673303984806942	7.758251739293879
48000	-5.33180309972822	0.48223181717031327	4.308428004953528
49000	-5.701881867909043	0.8197401396235534	11.038832680667142
50000	-5.448865778205652	0.4644005777721709	-3.3435519133007237
51000	-6.10545180263496	3.9783465933887987	10.604297475297017
52000	-6.5092599444029595	-3.544951235461271	8.077436167768433
53000	-6.024476917307391	4.439643807968018	-3.3134684552059
54000	-6.41615675473853	3.6598540018178163	-10.414998053071164
55000	-5.482119618384063	2.4731890752244303	-2.046000739387448
56000	-5.846639035944345	3.0773866549977	-6.235381768027565
57000	-5.616123813351199	-0.5495214286172709	-4.392468608660968
58000	-7.661844439771918	-1.5064986327158048	22.277884327913473
59000	-5.377110803669053	2.003279695897802	-0.6467939231681696
60000	-5.721361815403819	-1.7385868677475238	-1.3049722508198203
61000	-5.554595880342516	-1.289960449293463	2.3592301423006
62000	-5.600420237557861	1.7601726103923179	-5.4802728797539775
63000	-5.757512186182566	-1.414656773506376	-3.903035042927357
64000	-7.164666478902665	4.397362229845262	18.09849848254981
65000	-6.894867692431574	0.8165625261265061	-15.896538889908886
66000	-5.537855089207184	-0.8509247676849183	-1.8679260211461397
67000	-5.567631241538351	2.1732078095352563	-4.435148909236071
68000	-5.339726065499871	0.03282958799564195	2.4899855725679796
69000	-7.556120262292505	7.675768706899245	-0.6859324262285327
70000	-6.468546973677257	-0.01227811395947409	-13.003712332464758
71000	-5.916591980948458	0.5189710347084702	13.074907058531664
72000	-5.318558146354599	0.32704833224325824	1.0878330089992905
73000	-5.616319592354612	3.1959926673464665	-2.085234306676316
74000	-6.987843281011878	2.931566820796058	19.37550607004846
75000	-5.443856313648064	-0.7368204391708577	2.504845689605867
76000	-5.8747160008795385	-1.9384053373904035	-3.499999975252809
77000	-5.420297017226204	2.5258627054947245	0.4424723742542582
78000	-5.654228697034317	-1.3353609247437226	-2.237415691029393
79000	-5.862128124906238	1.6265671216602198	12.495180809386229
80000	-5.6853262260534905	0.25986593549469217	-6.557822135111476
81000	-6.168175031578273	4.463177985440464	9.439626841930794
82000	-5.73653742895776	-1.4270149560800944	-3.482018664789889
83000	-6.431484930563399	-1.4996768036613455	14.863211251665389
84000	-6.0380608315277025	3.2192179946272397	-8.000596984614686
85000	-5.838825212308077	-0.9064508929169199	-6.548014460124373
86000	-5.661663273382363	3.5497154573172036	4.9952002209480035
87000	-6.022417335433419	-2.388362386037679	-3.596653403191187
88000	-5.725674126655274	-1.6622719475003485	-1.9883536611613515
89000	-5.875348246061088	0.9445498589302055	-8.802220181550094
90000	-5.341171615668106	0.4809847607789073	-0.6813455144947724
91000	-5.4508212888267416	-0.5979670168523394	4.5056597366334135
92000	-5.607868770121479	2.8598531992278695	-3.35091334422747
93000	-6.02509657921784	2.8655428958987175	-8.576666379304193
94000	-6.248907257712592	5.107532347030637	6.765741342478156
95000	-6.510535185045534	-2.1199292732815564	-10.100268969168924
96000	-5.616674696485209	2.9240110923035014	-3.2882711053698603
97000	-7.430627892774049	3.3383677617102308	21.315667202679535
98000	-6.1822385391747146	4.733899453923661	8.219060647296015
99000	-7.566061028622417	4.5687577706344715	20.096987160567952
100000	-5.477235441166412	-0.7244113122383331	4.712969464524896
101000	-7.247893784418011	-0.5951377394394171	21.12545872981039
102000	-5.424559269102445	-0.589493324082635	0.8615702185142979
103000	-5.690461236992087	-1.5385395926553436	-1.9114541520446338
104000	-7.059923494400022	6.940392742562122	2.8666592993064484
105000	-7.233534255009037	6.175706410791957	-8.976180634200357
106000	-5.6905751459728195	-1.2047207645847204	7.581769568566118
107000	-6.5883271841637745	4.77996378539609	-8.790423229123718
108000	-5.52099897365887	-0.4293017719176073	7.0418070172928235
109000	-5.5976249991388904	1.2996518250149078	-5.763771408622719
110000	-5.863526031516917	-2.3216751080201803	4.004746839601417
111000	-6.477458997364148	-3.2815116022947683	-5.336718768420911
112000	-6.9360688141855915	6.644740467391984	-1.1987297814771445
113000	-7.077711544085915	1.5536310367060853	-16.818243658457014
114000	-5.426895051748424	0.40879721773149535	6.851068116609162
115000	-7.633754174214785	-4.383556304493975	-11.363124964854064
116000	-5.431427062685502	-0.6155739395262625	3.354134342025766
117000	-7.589786680565408	-1.3099691153487085	-18.15556552901332
118000	-5.910561203244548	4.515648108178219	2.404330636306289
119000	-5.709031551371979	-1.4621259081754339	6.778569787836737
120000	-5.6921281998302	-1.3501211830545734	-2.9843758922796866
121000	-7.43576572017112	0.12390335467061131	-18.521372993407805
122000	-5.879447725140725	-2.4014068504851354	3.3575412416535304
123000	-5.778820821915911	2.187424514717395	11.127620359194454
124000	-5.581667148554892	-0.5769092466433106	-3.7546555769571466
125000	-5.856150041441364	-1.0541233908970669	-6.407427552937065
126000	-6.089559776782484	1.7963208595062805	14.378196357449088
127000	-5.612567913274059	3.110148527295105	6.431181941905799
128000	-5.6311242619067885	3.4650954681690997	4.665887193674299
129000	-5.784763681401753	-1.4928959290325072	8.037921328603018
130000	-7.114190438492314	4.707560691307103	17.067417951365258
131000	-6.5880657430473475	5.032102583943988	11.832786733927914
132000	-5.994834038727159	3.43306117644	11.023192322141487
133000	-5.385455222879651	2.2584912769213696	3.7035552397781846
134000	-6.25735145405173	4.977168746419265	-3.911060586334859
135000	-6.804905068546281	-4.445311970797896	4.4730240467947
136000	-5.840991937749527	-1.4757061232247513	8.968230642286272
137000	-5.8577302594682985	3.162721622363828	10.149936352829798
138000	-7.385227368553472	-0.877490224075997	-17.581747550093738
139000	-5.876628359759607	-0.24598983460188206	12.07223034350021
140000	-5.982772324622079	0.5546640649042589	-9.671344515241467
141000	-5.552414487966541	-0.1577752468486573	8.22314399568824
142000	-6.482884197761735	2.8510233244116194	16.281562410923602
143000	-5.38318484048118	-0.2743676655445583	0.5696512850712185
144000	-6.0610605564941	-1.2722154929856258	-8.110961262565402
145000	-6.618494990944223	5.863012131861117	7.372074744684561
146000	-6.084575675978747	-2.92787262418877	4.069386502601891
147000	-5.658518167567207	0.5310340986857227	-6.435247605577658
148000	-5.527391493892667	-0.6157510772901458	-2.5848491971719136
149000	-7.160452906706387	-2.721491573621904	-13.33768707582099
150000	-5.423605821221285	2.4292631678776573	4.43768148732714
151000	-5.401154144466613	2.0119897182739477	-1.4115474222584021
152000	-6.849054722122005	6.38780654812551	-2.60167461301611
153000	-5.818010888989395	-1.6199962172595788	8.05040782371331
154000	-6.879638428434103	-4.2648207881876035	8.355577486697364
155000	-6.679285488907224	-4.148517296169973	5.526166914901847
156000	-7.570948401454687	0.46973294984149283	-19.284428760622554
157000	-6.228909766014193	4.198849805915201	-7.225216052468289
158000	-8.172728798174486	-5.1633212493067315	-12.011763994346152
159000	-5.5197932713641435	0.33250369565662535	8.414998045956466
160000	-6.318884357871315	5.517535357553222	3.1596005030807444
161000	-6.224520378329136	2.473749653536565	14.838759833907364
162000	-5.434910977818535	2.6614442650745214	0.9864498413329352
163000	-6.078334630286424	-1.920473078401907	-6.486716376814939
164000	-6.28723234216263	-3.249049700492378	6.307121275271864
165000	-5.436074940102417	-0.5848994958430005	0.06480421632163047
166000	-5.404228463496239	0.8776648617104672	-2.7270596207962066
167000	-6.441863504173111	4.857948661913782	11.010220911549059
168000	-6.35665788473494	-3.060018255442616	8.938526747201609
169000	-5.6121434620399935	-0.9099919556838725	7.253290256605361
170000	-5.569913342129034	0.34771277147030943	-5.167770989693698
171000	-7.146599836937158	6.884438981679364	-2.9701916377813973
172000	-6.610577478251982	4.366707611300837	-10.264475246434468
173000	-5.827682416033521	3.298610303704269	9.372207860856005
174000	-5.472164411671482	-0.4144722157831995	-2.0093172313983017
175000	-7.293319399676257	-4.6888573420278	10.756823635070681
176000	-5.590172612642526	-0.47855133884648904	8.149995181492022
177000	-6.4481375370208935	-2.198411077526492	13.356858369093722
178000	-6.222979908343076	4.939335657561589	7.573274285298588
179000	-5.790890921373664	-1.4434243148354282	8.334352316642967
180000	-5.317336754223153	0.9805035325260082	4.261107813021808
181000	-5.417293457625881	-0.46660982609174306	0.10307972618643468
182000	-6.135018858616244	5.102612701853664	2.581825342397501
183000	-5.489704089095327	1.3743034721980698	8.179712432305193
184000	-7.728178655957984	-5.804196392050933	-2.930913160412034
185000	-7.728178655957984	-5.804196392050933	-2.930913160412034
186000	-7.4989872854086554	7.561157104399939	-1.3103912783038836
187000	-7.4989872854086554	7.561157104399939	-1.3103912783038836
188000	-6.655884593277459	1.073491975669469	-14.515809600819786
189000	-5.63637963571683	1.8652486977229317	9.838267211199868
190000	-5.357989700842266	0.45345462732536057	5.20310482882622
191000	-6.003904054122013	-2.6552455375497113	4.970129668305599
192000	-6.811817995496938	-2.227407470422327	-12.136869105920391
193000	-6.793043267190611	-3.24643493172276	12.951512040101434
194000	-5.878638662288271	-1.8149716776478213	-4.175446203957858
195000	-6.783144686488167	-4.005066430737723	8.91166379076515
196000	-6.097460879882765	4.965334076181202	0.024527540249680513
197000	-7.4636842723676	-3.8449585800643256	16.12974440207777
198000	-7.145067112251001	3.8902825970888517	-14.944767521561658
199000	-5.470517060732769	-0.44602149322639106	-1.8526211048770804
200000	-5.761779734470969	-2.029184206472608	3.4984779433412543
201000	-5.310135586853022	1.3298996959623495	3.60867588300472
202000	-5.633564709022993	-0.11197214755627893	9.48312635568227
203000	-5.4524879184215	2.499101112580177	5.11024131649396
204000	-5.634972643736422	-0.9509277050189819	-3.5301354834303424
205000	-5.356207027283892	-0.12872168688789287	1.6122657969881917
206000	-5.795170778483096	3.5832386943005523	7.8268338743455095
207000	-5.68759934979658	1.6639470982858404	-6.646425347275685
208000	-5.797686669850602	3.2158790116592435	-5.217007333162288
209000	-6.1659791463806775	4.857346455085576	7.1042797092675265
210000	-6.644610725234733	2.861722175523797	-13.359398076698618
211000	-7.702534432503812	-2.1733648666322383	-17.530834584136983
212000	-6.031475857982798	-2.5361232798694235	-2.7856610736795755
213000	-7.605668288466767	6.7837441375921745	-9.325447188608141
214000	-6.254070575748139	-0.16105092326684428	15.378444659427238
215000	-5.98442422259301	-2.102847459500052	-4.500559958131304
216000	-5.534173584927018	3.2018958467464658	1.982038760417114
217000	-5.732985409002772	3.537886620266537	6.882361687461582
218000	-5.294344564426824	1.0243414929964827	2.7155743304989843
219000	-5.725418819067739	1.9730859375388083	-6.789986360348196
220000	-6.408936168557626	-0.07193264127865423	-12.558361743584209
221000	-5.9370082856204425	3.6682365560461654	-5.6063034881468345
222000	-6.7783144736485985	0.8472313911246421	-15.235967366848309
223000	-7.420366621216879	-4.442923198045639	13.378411737367365
224000	-5.786510332058729	-0.9900555753701634	-5.703759686091222
225000	-7.736724074310627	4.939046504384692	20.271097395750203
226000	-5.590681427617814	2.04307143569897	8.993237028999445
227000	-6.024404875195608	-2.8269424913107386	1.7258731296597887
228000	-5.990166238561525	4.264055376057616	7.756885577507681
229000	-5.380719625149047	-0.23458638688741598	0.40283113514898794
230000	-5.349865175960256	0.7944005668782499	5.346547884457735
231000	-6.898787697127386	1.0166868527641302	-15.927738667630189
232000	-6.728644469086244	-2.4215082888171295	-11.050316583620594
233000	-5.7793194990013745	1.3335178967122134	-7.818381574675067
234000	-5.607288792604425	-1.310349518756766	-1.1192416310068145
235000	-5.680271781177311	1.2915374490974538	10.766611330104515
236000	-6.1437560010549825	1.9146642954396365	-10.729263580325174
237000	-5.562920804401749	-1.288402262886882	3.365785683190847
238000	-7.11190249866008	1.8374019308458862	-16.89489715807125
239000	-8.304398621663784	4.891962867977705	23.238056255116703
240000	-6.072546352842625	3.866524731946856	-6.60166780338629
241000	-6.710813742969521	4.2723895602921065	-11.293850949620802
242000	-6.423962078346617	-2.77605717339969	-7.157259236333111
243000	-5.826172891090171	-1.9646701791845957	-2.357860062517757
244000	-5.621124082209258	-0.3949580998351636	8.812840395812275
245000	-5.583044663366875	3.402116242331287	2.745900178693214
246000	-5.395178455989457	0.6817214478569977	6.435283266068379
247000	-6.6110790711792236	6.075627999406597	-0.49897522439894715
248000	-7.007170915304298	2.526198514767766	19.882685000188964
249000	-5.382918756101942	0.1766216070105946	5.384271008635017
250000	-8.880671569579658	5.3881456183549	24.91779119062253
251000	-6.057231839482124	3.067263233090568	12.505220319796312
252000	-6.106736753528142	4.7838805098370525	6.451841461496418
253000	-5.687131432704283	-1.2096580181209906	7.499950889808928
254000	-6.631108682862697	5.333711720504008	10.947637823924182
255000	-6.944394560229074	0.17642607762734658	-15.9929216863079
256000	-5.515436348354946	2.571996745954638	-2.4748844452104857
257000	-6.730992811506463	-3.4981880998234764	-7.247197375814707
258000	-6.255300650285082	5.193884100418764	6.10153025095277
259000	-5.803484193907001	-1.5174777205929981	-4.242512063624405
260000	-5.418841650529526	2.352591254694295	-0.6687746070186522
261000	-5.613934143742041	1.4622783415485552	9.892963633368433
262000	-6.2953137897186675	1.6648999513483802	-12.010385337692178
263000	-6.387825746209251	0.6900468979975787	16.77340511890736
264000	-6.1475050321912565	-0.16168261990135652	14.5560742337866
265000	-8.586750217111359	6.64001076030797	20.463528603121677
266000	-7.809914396932256	-5.964093279147622	6.318099836696394
267000	-7.809914396932256	-5.964093279147622	6.318099836696394
268000	-7.809914396932256	-5.964093279147622	6.318099836696394
269000	-7.809914396932256	-5.964093279147622	6.318099836696394
270000	-5.481432585265532	-0.9466400591112221	2.2037171462056735
271000	-5.376274923238446	0.5846334031197589	5.895991448857101
272000	-6.133207113174505	5.082732160594685	0.7337210010125084
273000	-5.607032018427378	0.24848411211057142	9.57678699765874
274000	-5.302209070359989	0.5675769768298106	1.5299189620516067
275000	-5.7216732580306795	-1.6152888326197523	6.1936086662679095
276000	-7.79591817506246	-0.8951566327101372	-19.561922623165053
277000	-8.494253126346955	5.92504287569617	21.94841374182048
278000	-6.551436847535282	-3.5168672744312763	-4.922104346128518
279000	-5.414770810580976	2.2555979513493516	4.972870461655817
280000	-6.282271176706471	4.8614052851250875	-4.999913313841244
281000	-5.947438917938523	-1.9332430538763976	-4.715481686110127
282000	-5.620417228953004	-1.4932556729321618	0.110749856574337
283000	-6.880142746487148	-3.0133031696421675	14.514455034189393
284000	-6.783097823518734	2.6355467846625635	18.47781814062358
285000	-5.318604657425604	1.3737178811408242	0.00667620337431174
286000	-6.171162587139208	-0.04942522074736555	-10.84011850834533
287000	-6.849342461999691	6.581283064438826	2.101709222487281
288000	-6.217624627347606	-2.929770429180052	-3.5446395761003835
289000	-5.441350578267617	1.6052350490633553	7.12406867901802
290000	-5.71036999619494	-1.777402841053863	4.565812277615927
291000	-5.335539165463123	1.8007674577486636	0.4687891397167867
292000	-6.034991268218057	0.5895529661477479	14.122815052105167
293000	-6.188636150696168	1.4357487727635212	-11.322068871969616
294000	-6.8349234170063164	-3.5409071985484806	-8.121035538070522
295000	-7.0146394110302905	-4.84885799280482	0.42343955840344094
296000	-5.535529845966417	2.9016356909630194	-1.5486398805396977
297000	-5.827950162937475	4.27401927310536	1.7830451642422886
298000	-5.356336855662743	2.1244696223310373	1.478357749973359
299000	-5.50837753073186	1.112609810385048	-4.572499925624922
300000	-5.938030232342488	0.46514534538461616	-9.242526863333588
301000	-5.527512200049175	-0.027064784774259554	-4.0500312485571754
302000	-6.172345214991028	-3.067451633874027	5.267487395396936
303000	-9.227139523304945	2.434946342684589	29.68548813759778
304000	-5.538433990091586	-1.0445631079991131	-0.7447174376107561
305000	-6.176128009096673	4.53658201429206	9.197259006115521
306000	-5.5855858559272535	2.752790066570403	7.295611374590208
307000	-5.739940941030913	0.4973475738218738	-7.33330876006319
308000	-5.5098075121082175	-1.0763914238812622	1.295338528168191
309000	-6.32894970284724	-3.4890060975457278	-0.43459276909671374
310000	-5.510064420703525	2.0466307564879997	-3.719054428518394
311000	-5.975368069120664	-2.6615744520835136	3.6283113837787058
312000	-6.060044977719016	-2.9166576653925174	2.505946326146212
313000	-5.702865960791753	2.2813629318273345	10.11192587168155
314000	-6.2597287423194174	-3.3690005155456557	0.3528350916138798
315000	-6.031294866439982	4.314988683231561	8.16575481254165
316000	-6.548198104722766	4.046890655473859	14.587821618545885
317000	-5.355269430137025	2.0042235503109227	0.3818852150321401
318000	-7.142516294127582	4.481143507655397	17.778742549281947
319000	-5.6442352166638265	2.097783588481645	-5.644920802813209
320000	-5.8552495054988745	1.965699252295101	-8.167261650063848
321000	-8.582674751857308	-4.535122031148681	20.756552193681642
322000	-6.216032359916915	-2.353380437405165	10.509049725062354
323000	-6.092105616019704	4.910401668630897	-0.675400890248973
324000	-6.900162892103704	3.839070549790171	-13.526700273200333
325000	-6.699198080099069	5.474877063762306	11.013513603577207
326000	-5.519111185945112	-0.6913990166847176	6.106457070580348
327000	-5.431195696431127	1.9078525357474332	-2.4324074541395944
328000	-5.784523060694632	0.2768941088304302	11.660478749026993
329000	-7.385444985492796	-1.3880699531683858	-17.018655970026376
330000	-5.8012619813325506	1.3465299368597123	-8.034970110320579
331000	-5.951385889020399	-0.35219860388160934	12.66029202135679
332000	-6.291746648743714	2.092644320962827	-11.71348505841374
333000	-5.315830755523365	1.3234478107480223	0.058602291694615616
334000	-5.492673197713551	3.002590095795101	1.7171087755670076
335000	-5.732154296705783	0.8010698511322594	11.363983453626364
336000	-5.704850035941093	0.9367493282176924	11.0873021042181
337000	-5.428743319232157	1.7829126864106952	6.611745864737191
338000	-5.430170198770678	-0.22750058648900628	5.55183356532147
339000	-6.753789776648498	-3.622905957451966	-6.870987500564299
340000	-5.443124843456472	0.8263140492811507	7.474701765068162
341000	-5.796762526559089	-1.2418014931749821	-5.123540186151775
342000	-5.5297473356035765	-0.647090304013108	-2.5243188708238335
343000	-5.36839975532928	0.047975660331892156	4.503099369295642
344000	-9.44691449899468	-0.23716050386508614	-26.56092256030285
345000	-6.7846749478147546	-3.1686573429162577	-9.171705686974208
346000	-5.413477695603776	-0.27299494128904134	-0.8529698097241474
347000	-6.097086402292178	2.8293457563320104	-9.296073668149191
348000	-6.681713752386481	-3.9731829117380704	-3.537718533943192
349000	-5.762066548922448	2.811450232212548	9.826164396853533
350000	-6.24991068739688	1.829329137311206	15.592399645366509
351000	-6.168016736459172	3.8581216014411712	-7.6728390468106635
352000	-5.3419860140431314	0.5975284335984179	-0.9028310338230234
353000	-6.365273909816292	3.899979488321412	-9.42825579239135
354000	-7.098182456961867	-4.907893777253618	-1.500494447813103
355000	-5.601862901131818	2.8208828849368888	7.372661746259475
356000	-6.872518787366046	-0.5527279939525096	-15.089270729352044
357000	-5.8114097322646945	-1.4043791811577977	8.791215856163438
358000	-5.7799911275280085	2.8548751576882503	-5.952462877588857
359000	-5.83327401958101	-0.3956396185636448	-7.42474208066589
360000	-5.5654627088624915	-0.5929817235436848	-3.4190121680038184
361000	-8.046432133076905	-5.093364377592015	15.403156010963434
362000	-5.409736332606108	0.15322328481696523	6.052902328872121
363000	-6.317014887665183	-3.3793871312602493	-1.641664440674763
364000	-5.377023879712544	0.9266803192528443	6.123114964026287
365000	-6.0256934328127505	4.786736560029103	0.1577167340887069
366000	-6.793770553699593	-0.5868500404286703	-14.589823358063555
367000	-8.643571133313593	4.4982481993082235	-21.409098249249233
368000	-5.864649508998007	-0.8280493267641924	11.008957609440092
369000	-6.015591283774398	4.550445790179299	6.3255823289792925
370000	-5.801843247538663	2.972734010501757	9.943608346699019
371000	-6.121616908642064	1.6450989846835298	14.720491875235519
372000	-7.9491482103740765	6.633818224448811	16.631460044486914
373000	-5.806833545285798	2.835493043482069	10.326188849069311
374000	-6.540805116330369	-3.974830720225567	3.5233762296263897
375000	-6.943009886732535	-1.6000145799215204	-14.206488762479657
376000	-5.480231922323673	2.8578579858357127	3.78299756851116
377000	-5.522215345132118	2.7508389777185345	-1.929091063764734
378000	-5.857095400552343	2.7407654101133403	-7.097554440612882
379000	-6.471392316481533	2.9589279389196856	16.055373898172277
380000	-5.81890248800908	0.8863127043011303	-8.261593853281267
381000	-5.486537207746613	0.3360368828972684	-3.8777572389910953
382000	-6.516507566037195	5.443311072653811	8.893507027897815
383000	-5.595927501434161	-1.4464083944950903	1.0073173819447767
384000	-5.457186035491214	-0.8187167581285215	1.9053456013441
385000	-6.496206582848864	-1.9678217353630774	14.361663191527057
386000	-5.442479153939118	-0.6086373689861189	4.06585279213092
387000	-5.423435399545653	2.332357589223945	-0.9299097722321576
388000	-5.861249981164379	3.268167192110139	9.902735661727853
389000	-7.552039108016275	4.056267638340639	20.938034788527805
390000	-5.575008553949948	1.296321895930934	9.468112408756703
391000	-6.753322776996062	4.73576824186391	14.359367728566859
392000	-5.568643232817417	-0.9546221556960548	-2.1439386660545097
393000	-5.614557980707155	2.4702532127657704	8.553183185663865
394000	-7.745555595676815	-0.040304558065276774	-19.90748370351936
395000	-7.443602245024159	2.346563403277125	-18.303624746194856
396000	-7.105825841512037	2.4130908475368216	-16.516100282953786
397000	-6.0504963772209415	2.7567846852330327	12.994790128120332
398000	-6.61571935384803	2.5530669392846166	-13.513631438529615
399000	-6.557374336667486	-2.3192744491624735	-9.956090392130115
400000	-6.387631042647581	-0.0511181216173322	-12.42659954020732
401000	-6.8861893245139045	-0.6926067643939522	-15.036365432039094
402000	-5.724835283624438	-1.452763752654413	7.143502238888528
403000	-5.82574320229169	2.1171967808041505	11.711663750761948
404000	-6.066281611462025	1.1739085772659568	-10.433943026242948
405000	-8.429560739799896	2.9947608492315148	-22.24397859930643
406000	-6.464704056080197	-0.09199534397869558	-12.921974793010644
407000	-5.6574599569125334	-0.016803507198462908	-5.924781162903681
408000	-6.2394574419456985	-2.464606922894132	-6.336998015316873
409000	-6.117410836285467	-2.9056678176071187	5.548072020420545
410000	-6.271364056545262	-1.8644254759505232	12.671107583387291
411000	-5.448224903755232	-0.2899400552217051	5.828130889913502
412000	-5.2966335682877865	0.7853707734740225	1.2822845768111755
413000	-6.122596864720911	4.71419522044659	7.311870707031224
414000	-5.881869048073624	1.1779397767146227	-8.849250794099547
415000	-6.476880298022449	-3.821258425904528	-0.14004446936342596
416000	-5.649986992229968	-0.5942562615656621	-4.799259297195356
417000	-5.476003215710466	-0.7448654374653761	4.53064181847175
418000	-5.421573382647343	-0.6112429124296308	1.9480565611592482
419000	-5.526740241732817	-0.166526936814134	7.778343726653073
420000	-5.646346481086618	0.03419653907152731	9.847967366511327
421000	-6.976996174049179	-4.611546992450214	6.706771414141823
422000	-9.145690167617037	1.9264168346020734	-25.608053369062134
423000	-5.373280534072656	-0.2129042739019571	0.7375429282735269
424000	-6.905396508260662	0.16062653977460328	-15.767466966755338
425000	-5.396937054464885	0.13670816218214887	-1.6856128039262472
426000	-5.498922549688392	2.922145351916085	4.118287331470766
427000	-5.489964111611812	0.18101647741935317	7.738862347163732
428000	-5.427898909545949	1.4480854724973609	7.022054840647927
429000	-6.2423029647258526	0.7093529824473669	15.757357845057504
430000	-5.315444812827463	1.1636829854974247	4.114261144701953
431000	-6.491525714883555	-1.9241401237516382	-10.427720915891449
432000	-6.272788234272764	-0.8650605602806842	-10.705203530023638
433000	-5.348509171842139	1.1256251150724754	5.3456055495194335
434000	-5.857632630442335	-2.2733794187023215	-0.4546805740350113
435000	-6.768101261927795	-4.274824791444012	6.126929294421267
436000	-7.214744492883149	5.4279241362397626	15.7307259762039
437000	-6.065346186018519	3.3910220197938643	11.876661026492183
438000	-6.799681138809567	6.347632647148487	-1.951396878743938
439000	-6.037475538344897	0.27405995596856325	-9.99476039834115
440000	-6.153203573976227	-2.6358993958844636	8.331834603433085
441000	-7.109023571340887	-4.2449259031019375	11.400068925162081
442000	-7.282832308063958	-0.1359009701673024	-17.629386396228455
443000	-6.032426615716514	3.9494737856913886	-5.819234351163368
444000	-5.784119418607151	1.3152872483795655	11.87313942226281
445000	-5.388521347607469	2.3557431878183084	2.9863733716264154
446000	-6.011469150199909	-1.6019586850342171	-6.731609180079534
447000	-5.395040759744729	0.9667537237712491	-2.5438043113708444
448000	-6.363174960231356	-0.746727647762464	-11.556307613491608
449000	-5.77039604124824	-1.2967334470541088	8.555792995618063
450000	-5.300870977920868	0.7343926259483134	3.0572519248431043
451000	-5.439039158433381	2.2366116463962347	-1.7636161954382885
452000	-6.781329326031669	-3.255077214849985	-8.810092644510313
453000	-6.929728327511124	4.36333393118638	16.644950426527423
454000	-6.467096804587327	5.509479585267332	-3.631550269504338
455000	-6.5854200771556535	5.859125032243298	-2.7562709617213343
456000	-5.684667243374948	-0.09870588681207104	-6.155425264065132
457000	-5.563833508833293	3.2664069510481495	3.7463550352038912
458000	-6.783607536858854	-3.241979023060201	-8.882403496969786
459000	-7.145549645434413	5.450737341745229	15.14033329313781
460000	-5.373228518868768	2.2445252409833794	1.1020401795050283
